6 FRAME COLUMNS							AVERAGE		PBAG CHANCE		FRAMES PAST		SECONDS ELAPSED
51	25	140	70	35	17		56.33		0.7791		27384		456.4
8	132	194	97	48	24		83.83		0.6712		27390		456.5
140	198	227	241	120	188		185.67		0.2719		27396		456.6
94	175	215	235	117	186		170.33		0.332		27402		456.7
221	110	183	91	45	150		133.33		0.4771		27408		456.8
75	165	210	233	244	250		196.17		0.2307		27414		456.9
125	62	31	15	135	67		72.5		0.7157		27420		457.0
161	80	168	84	170	85		124.67		0.5111		27426		457.1
170	85	170	213	106	181		154.17		0.3954		27432		457.2
90	45	22	11	133	194		82.5		0.6765		27438		457.3
225	240	120	188	94	47		152.33		0.4026		27444		457.4
23	139	69	34	145	72		80.33		0.685		27450		457.5
36	146	73	164	210	233		143.67		0.4366		27456		457.6
244	122	189	94	47	151		141.17		0.4464		27462		457.7
203	101	50	153	204	102		135.5		0.4686		27468		457.8
51	25	140	198	227	113		125.67		0.5072		27474		457.9
56	28	142	71	163	209		111.5		0.5627		27480		458.0
232	244	122	189	94	47		154.67		0.3935		27486		458.1
23	11	133	66	161	208		100.33		0.6065		27492		458.2
104	180	218	109	182	219		168.67		0.3386		27498		458.3
109	54	155	205	102	51		112.67		0.5582		27504		458.4
153	204	230	243	121	188		189.83		0.2556		27510		458.5
94	47	23	139	197	226		121.0		0.5255		27516		458.6
113	56	28	142	71	35		74.17		0.7092		27522		458.7
17	8	132	66	161	80		77.33		0.6967		27528		458.8
168	212	234	245	122	189		195.0		0.2353		27534		458.9
222	239	247	251	253	254		244.33		0.0418		27540		459.0
255	127	191	95	47	23		123.0		0.5176		27546		459.1
11	133	194	97	176	216		137.83		0.4595		27552		459.2
236	246	123	61	30	15		118.5		0.5353		27558		459.3
135	195	225	112	184	220		178.5		0.3		27564		459.4
110	55	27	13	134	195		89.0		0.651		27570		459.5
225	112	56	156	206	103		143.0		0.4392		27576		459.6
179	89	172	86	171	213		151.67		0.4052		27582		459.7
106	53	154	77	38	147		95.83		0.6242		27588		459.8
73	164	82	41	20	138		86.33		0.6614		27594		459.9
197	226	113	56	28	142		127.0		0.502		27600		460.0
199	227	113	56	156	78		138.17		0.4582		27606		460.1
167	211	105	180	218	237		186.33		0.2693		27612		460.2
118	187	93	174	87	171		138.33		0.4575		27618		460.3
213	234	245	250	125	62		188.17		0.2621		27624		460.4
31	15	7	131	65	32		46.83		0.8163		27630		460.5
144	72	164	210	105	180		145.83		0.4281		27636		460.6
218	237	118	187	221	110		181.83		0.2869		27642		460.7
55	155	205	230	243	121		168.17		0.3405		27648		460.8
188	94	47	23	11	133		82.67		0.6758		27654		460.9
194	97	48	24	140	198		116.83		0.5418		27660		461.0
99	49	24	140	70	163		90.83		0.6438		27666		461.1
209	104	180	218	237	118		177.67		0.3033		27672		461.2
187	93	174	215	235	245		191.5		0.249		27678		461.3
250	253	254	127	191	95		195.0		0.2353		27684		461.4
47	23	139	69	34	17		54.83		0.785		27690		461.5
136	196	226	113	184	220		179.17		0.2974		27696		461.6
110	55	155	205	102	51		113.0		0.5569		27702		461.7
153	76	38	19	9	132		71.17		0.7209		27708		461.8
66	33	144	72	36	146		82.83		0.6752		27714		461.9
73	36	18	9	4	2		23.67		0.9072		27720		462.0
129	64	160	80	40	148		103.5		0.5941		27726		462.1
74	165	210	233	116	58		142.67		0.4405		27732		462.2
157	78	167	83	169	212		144.33		0.434		27738		462.3
106	181	218	237	246	123		185.17		0.2739		27744		462.4
61	30	143	71	163	81		91.5		0.6412		27750		462.5
40	148	202	229	242	121		163.67		0.3582		27756		462.6
188	222	239	247	251	125		212.0		0.1686		27762		462.7
62	31	143	199	99	49		97.17		0.619		27768		462.8
152	204	102	51	25	140		112.33		0.5595		27774		462.9
198	99	177	88	44	150		126.0		0.5059		27780		463.0
75	165	82	41	148	74		97.5		0.6176		27786		463.1
165	82	41	148	74	37		91.17		0.6425		27792		463.2
18	137	196	98	49	24		87.0		0.6588		27798		463.3
12	134	195	97	48	24		85.0		0.6667		27804		463.4
140	70	163	209	232	244		176.33		0.3085		27810		463.5
122	189	94	175	87	43		118.33		0.5359		27816		463.6
149	74	165	210	233	244		179.17		0.2974		27822		463.7
250	125	190	223	111	183		180.33		0.2928		27828		463.8
91	173	86	43	149	202		124.0		0.5137		27834		463.9
101	178	89	172	86	43		111.5		0.5627		27840		464.0
21	10	5	2	1	0		6.5		0.9745		27846		464.1
0	128	192	96	176	88		113.33		0.5556		27852		464.2
172	86	171	213	106	181		154.83		0.3928		27858		464.3
90	173	86	171	85	170		129.17		0.4935		27864		464.4
213	234	245	250	253	254		241.5		0.0529		27870		464.5
127	191	95	175	87	171		141.0		0.4471		27876		464.6
85	42	21	138	69	162		86.17		0.6621		27882		464.7
81	168	212	106	53	26		107.67		0.5778		27888		464.8
13	6	3	129	64	32		41.17		0.8386		27894		464.9
144	72	164	82	41	148		108.5		0.5745		27900		465.0
74	165	82	169	84	42		102.67		0.5974		27906		465.1
21	10	133	194	225	240		137.17		0.4621		27912		465.2
120	60	158	207	103	179		137.83		0.4595		27918		465.3
89	44	22	139	197	226		119.5		0.5314		27924		465.4
113	184	220	110	183	91		150.17		0.4111		27930		465.5
45	22	11	133	66	161		73.0		0.7137		27936		465.6
208	232	244	122	61	158		170.83		0.3301		27942		465.7
207	103	179	217	108	54		144.67		0.4327		27948		465.8
27	141	198	99	49	152		111.0		0.5647		27954		465.9
76	38	19	9	4	130		46.0		0.8196		27960		466.0
65	32	16	8	132	194		74.5		0.7078		27966		466.1
225	112	184	92	46	151		135.0		0.4706		27972		466.2
203	229	242	249	124	62		184.83		0.2752		27978		466.3
159	79	39	19	137	196		104.83		0.5889		27984		466.4
98	177	216	236	246	123		182.67		0.2837		27990		466.5
61	30	143	71	163	209		112.83		0.5575		27996		466.6
104	180	218	237	246	123		184.67		0.2758		28002		466.7
61	158	207	231	243	121		170.17		0.3327		28008		466.8
60	158	79	167	83	41		98.0		0.6157		28014		466.9
148	202	229	114	57	156		151.0		0.4078		28020		467.0
206	103	179	217	236	118		176.5		0.3078		28026		467.1
59	157	78	39	19	9		60.17		0.7641		28032		467.2
4	2	1	128	64	160		59.83		0.7654		28038		467.3
208	232	116	58	29	14		109.5		0.5706		28044		467.4
135	195	225	112	56	28		125.17		0.5092		28050		467.5
142	199	99	49	152	76		119.5		0.5314		28056		467.6
38	147	201	228	242	121		162.83		0.3614		28062		467.7
60	30	143	71	35	145		80.67		0.6837		28068		467.8
72	164	82	169	212	234		155.5		0.3902		28074		467.9
117	186	221	110	183	91		151.33		0.4065		28080		468.0
173	86	43	149	202	229		147.0		0.4235		28086		468.1
242	121	188	94	47	23		119.17		0.5327		28092		468.2
139	69	34	17	8	4		45.17		0.8229		28098		468.3
130	65	160	208	104	180		141.17		0.4464		28104		468.4
90	173	86	43	149	74		102.5		0.598		28110		468.5
165	82	169	212	106	53		131.17		0.4856		28116		468.6
154	205	230	243	121	60		168.83		0.3379		28122		468.7
30	15	135	67	161	208		102.67		0.5974		28128		468.8
232	116	58	29	142	71		108.0		0.5765		28134		468.9
35	145	72	36	18	9		52.5		0.7941		28140		469.0
4	130	65	160	80	40		79.83		0.6869		28146		469.1
20	138	197	98	49	24		87.67		0.6562		28152		469.2
12	6	131	193	224	112		113.0		0.5569		28158		469.3
184	92	46	151	75	37		97.5		0.6176		28164		469.4
18	137	68	34	145	200		100.33		0.6065		28170		469.5
228	242	249	252	126	191		214.67		0.1582		28176		469.6
95	175	215	235	117	58		149.17		0.415		28182		469.7
157	206	103	51	25	140		113.67		0.5542		28188		469.8
198	227	113	56	156	206		159.33		0.3752		28194		469.9
103	179	217	236	246	251		205.33		0.1948		28200		470.0
253	126	63	31	15	135		103.83		0.5928		28206		470.1
195	97	176	88	172	214		157.0		0.3843		28212		470.2
107	53	154	77	38	147		96.0		0.6235		28218		470.3
201	100	178	89	44	150		127.0		0.502		28224		470.4
203	101	178	217	108	182		164.83		0.3536		28230		470.5
219	237	246	123	189	222		206.0		0.1922		28236		470.6
239	247	123	61	30	15		119.17		0.5327		28242		470.7
7	131	65	160	208	232		133.83		0.4752		28248		470.8
116	186	93	174	87	171		137.83		0.4595		28254		470.9
213	106	181	90	45	22		109.5		0.5706		28260		471.0
11	5	130	193	224	112		112.5		0.5588		28266		471.1
184	92	174	87	171	85		132.17		0.4817		28272		471.2
42	149	74	165	82	41		92.17		0.6386		28278		471.3
148	202	229	242	249	252		220.33		0.1359		28284		471.4
126	63	159	207	103	179		139.5		0.4529		28290		471.5
89	44	22	11	5	130		50.17		0.8033		28296		471.6
65	160	208	104	52	154		123.83		0.5144		28302		471.7
77	38	19	137	68	34		62.17		0.7562		28308		471.8
145	72	164	82	41	148		108.67		0.5739		28314		471.9
74	165	210	233	116	58		142.67		0.4405		28320		472.0
29	14	135	67	161	208		102.33		0.5987		28326		472.1
104	52	154	205	230	115		143.33		0.4379		28332		472.2
57	28	14	135	195	97		87.67		0.6562		28338		472.3
48	152	204	102	179	89		129.0		0.4941		28344		472.4
172	214	235	245	122	189		196.17		0.2307		28350		472.5
222	111	183	219	109	182		171.0		0.3294		28356		472.6
219	109	54	27	13	134		92.67		0.6366		28362		472.7
67	161	208	232	116	186		161.67		0.366		28368		472.8
93	46	23	11	133	66		62.0		0.7569		28374		472.9
161	80	168	84	170	85		124.67		0.5111		28380		473.0
170	213	234	245	122	189		195.5		0.2333		28386		473.1
94	47	151	75	165	210		123.67		0.515		28392		473.2
233	244	122	61	158	79		149.5		0.4137		28398		473.3
39	147	73	36	18	9		53.67		0.7895		28404		473.4
4	130	65	160	208	104		111.83		0.5614		28410		473.5
52	154	205	102	51	153		119.5		0.5314		28416		473.6
76	38	147	201	228	114		134.0		0.4745		28422		473.7
57	156	78	167	83	41		97.0		0.6196		28428		473.8
20	10	5	2	129	192		59.67		0.766		28434		473.9
224	240	120	60	158	207		168.17		0.3405		28440		474.0
103	179	217	108	54	155		136.0		0.4667		28446		474.1
205	230	115	57	156	78		140.17		0.4503		28452		474.2
167	83	41	20	138	69		86.33		0.6614		28458		474.3
34	145	200	228	242	249		183.0		0.2824		28464		474.4
124	190	223	111	183	219		175.0		0.3137		28470		474.5
237	246	251	253	254	127		228.0		0.1059		28476		474.6
63	31	15	135	67	33		57.33		0.7752		28482		474.7
16	136	196	226	113	184		145.17		0.4307		28488		474.8
220	238	247	251	253	126		222.5		0.1275		28494		474.9
63	159	207	231	115	57		138.67		0.4562		28500		475.0
156	78	39	19	9	132		72.17		0.717		28506		475.1
194	97	48	24	140	198		116.83		0.5418		28512		475.2
99	177	88	172	86	171		132.17		0.4817		28518		475.3
213	106	53	154	205	102		138.83		0.4556		28524		475.4
179	89	172	86	43	149		119.67		0.5307		28530		475.5
202	229	242	121	60	30		147.33		0.4222		28536		475.6
15	7	131	65	32	144		65.67		0.7425		28542		475.7
72	36	146	73	164	210		116.83		0.5418		28548		475.8
233	116	58	157	78	39		113.5		0.5549		28554		475.9
147	201	228	114	185	220		182.5		0.2843		28560		476.0
110	55	27	13	6	131		57.0		0.7765		28566		476.1
65	32	16	136	196	226		111.83		0.5614		28572		476.2
241	248	252	126	191	223		213.5		0.1627		28578		476.3
239	247	123	189	94	175		177.83		0.3026		28584		476.4
87	43	21	138	69	162		86.67		0.6601		28590		476.5
209	232	244	250	125	62		187.0		0.2667		28596		476.6
31	143	71	163	209	104		120.17		0.5288		28602		476.7
180	90	45	150	75	37		96.17		0.6229		28608		476.8
146	201	100	50	25	12		89.0		0.651		28614		476.9
134	67	161	208	104	52		121.0		0.5255		28620		477.0
154	205	102	51	25	12		91.5		0.6412		28626		477.1
6	131	193	224	112	184		141.67		0.4444		28632		477.2
220	110	183	91	45	22		111.83		0.5614		28638		477.3
139	197	98	177	216	236		177.17		0.3052		28644		477.4
246	251	125	190	223	111		191.0		0.251		28650		477.5
183	219	237	246	123	189		199.5		0.2176		28656		477.6
222	111	55	27	13	6		72.33		0.7163		28662		477.7
3	1	0	128	192	224		91.33		0.6418		28668		477.8
240	120	188	222	239	247		209.33		0.1791		28674		477.9
251	253	126	191	223	239		213.83		0.1614		28680		478.0
119	59	29	142	199	99		107.83		0.5771		28686		478.1
49	152	204	230	115	185		155.83		0.3889		28692		478.2
220	238	119	187	221	110		182.5		0.2843		28698		478.3
55	27	141	70	35	17		57.5		0.7745		28704		478.4
136	68	162	81	168	84		116.5		0.5431		28710		478.5
170	85	42	149	74	37		92.83		0.6359		28716		478.6
18	137	68	162	209	232		137.67		0.4601		28722		478.7
116	186	221	238	247	251		209.83		0.1771		28728		478.8
125	62	159	207	103	179		139.17		0.4542		28734		478.9
89	172	214	235	117	186		168.83		0.3379		28740		479.0
93	174	87	171	213	234		162.0		0.3647		28746		479.1
117	58	29	14	7	3		38.0		0.851		28752		479.2
1	0	128	64	160	80		72.17		0.717		28758		479.3
168	212	234	245	122	189		195.0		0.2353		28764		479.4
94	175	215	235	245	250		202.33		0.2065		28770		479.5
253	254	255	127	63	31		163.83		0.3575		28776		479.6
15	135	67	161	208	232		136.33		0.4654		28782		479.7
244	250	125	190	95	47		158.5		0.3784		28788		479.8
151	203	229	114	57	28		130.33		0.4889		28794		479.9
142	71	35	17	136	68		78.17		0.6935		28800		480.0
162	209	104	180	218	109		163.67		0.3582		28806		480.1
54	155	205	230	243	249		189.33		0.2575		28812		480.2
124	190	223	111	55	155		143.0		0.4392		28818		480.3
77	166	211	233	244	250		196.83		0.2281		28824		480.4
125	190	95	175	87	43		119.17		0.5327		28830		480.5
149	74	37	18	9	132		69.83		0.7261		28836		480.6
194	97	176	88	172	86		135.5		0.4686		28842		480.7
43	149	74	37	18	137		76.33		0.7007		28848		480.8
68	34	17	136	68	162		80.83		0.683		28854		480.9
209	232	116	58	29	14		109.67		0.5699		28860		481.0
135	195	97	48	24	12		85.17		0.666		28866		481.1
134	195	97	176	216	108		154.33		0.3948		28872		481.2
54	155	205	230	115	185		157.33		0.383		28878		481.3
92	46	151	75	37	18		69.83		0.7261		28884		481.4
9	132	66	161	208	232		134.67		0.4719		28890		481.5
244	122	61	30	143	71		111.83		0.5614		28896		481.6
163	209	104	52	154	205		147.83		0.4203		28902		481.7
230	115	57	156	78	167		133.83		0.4752		28908		481.8
211	105	52	154	77	38		106.17		0.5837		28914		481.9
147	73	164	210	233	116		157.17		0.3837		28920		482.0
186	221	238	119	187	221		195.33		0.234		28926		482.1
238	247	251	125	62	31		159.0		0.3765		28932		482.2
15	7	131	65	160	208		97.67		0.617		28938		482.3
104	180	218	109	182	91		147.33		0.4222		28944		482.4
173	86	171	213	106	53		133.67		0.4758		28950		482.5
26	13	134	195	97	176		106.83		0.581		28956		482.6
88	172	86	43	149	202		123.33		0.5163		28962		482.7
101	50	153	76	38	19		72.83		0.7144		28968		482.8
9	4	130	193	224	112		112.0		0.5608		28974		482.9
56	156	206	231	243	121		168.83		0.3379		28980		483.0
60	30	143	199	227	113		128.67		0.4954		28986		483.1
184	220	110	183	91	45		138.83		0.4556		28992		483.2
150	75	165	82	169	212		142.17		0.4425		28998		483.3
234	117	58	29	142	199		129.83		0.4908		29004		483.4
99	177	88	172	86	43		110.83		0.5654		29010		483.5
149	202	101	178	217	108		159.17		0.3758		29016		483.6
54	27	13	6	3	129		38.67		0.8484		29022		483.7
192	96	48	152	204	102		132.33		0.481		29028		483.8
51	25	12	6	131	193		69.67		0.7268		29034		483.9
96	48	152	204	102	179		130.17		0.4895		29040		484.0
89	172	86	171	213	106		139.5		0.4529		29046		484.1
181	218	109	54	155	77		132.33		0.481		29052		484.2
166	211	105	52	154	205		148.83		0.4163		29058		484.3
230	115	185	220	238	247		205.83		0.1928		29064		484.4
251	125	62	31	15	135		103.17		0.5954		29070		484.5
195	97	176	216	108	182		162.33		0.3634		29076		484.6
91	45	150	75	165	82		101.33		0.6026		29082		484.7
169	84	170	85	42	21		95.17		0.6268		29088		484.8
138	197	226	241	120	188		185.0		0.2745		29094		484.9
94	47	151	75	165	210		123.67		0.515		29100		485.0
233	116	58	29	142	71		108.17		0.5758		29106		485.1
35	145	200	100	50	25		92.5		0.6373		29112		485.2
12	134	67	33	16	8		45.0		0.8235		29118		485.3
4	130	193	96	176	216		135.83		0.4673		29124		485.4
108	54	155	205	230	243		165.83		0.3497		29130		485.5
249	124	62	159	79	39		118.67		0.5346		29136		485.6
147	73	164	82	169	212		141.17		0.4464		29142		485.7
234	117	186	93	46	151		137.83		0.4595		29148		485.8
75	165	82	41	20	138		86.83		0.6595		29154		485.9
197	226	113	184	92	174		164.33		0.3556		29160		486.0
215	235	117	58	29	14		111.33		0.5634		29166		486.1
135	195	97	176	216	108		154.5		0.3941		29172		486.2
182	219	109	182	91	173		159.33		0.3752		29178		486.3
86	171	213	234	117	58		146.5		0.4255		29184		486.4
29	142	199	99	49	24		90.33		0.6458		29190		486.5
140	70	35	145	200	228		136.33		0.4654		29196		486.6
242	249	124	62	31	15		120.5		0.5275		29202		486.7
135	195	225	240	120	60		162.5		0.3627		29208		486.8
158	79	39	19	9	4		51.33		0.7987		29214		486.9
2	129	64	160	208	232		132.5		0.4804		29220		487.0
244	122	189	222	239	247		210.5		0.1745		29226		487.1
251	253	126	191	95	175		181.83		0.2869		29232		487.2
87	43	21	138	197	226		118.67		0.5346		29238		487.3
113	184	220	238	119	187		176.83		0.3065		29244		487.4
93	46	23	139	197	98		99.33		0.6105		29250		487.5
49	152	204	102	51	25		97.17		0.619		29256		487.6
140	70	35	145	72	36		83.0		0.6745		29262		487.7
146	73	36	18	9	132		69.0		0.7294		29268		487.8
66	161	80	168	84	42		100.17		0.6072		29274		487.9
21	10	133	194	225	112		115.83		0.5458		29280		488.0
56	28	142	199	99	177		116.83		0.5418		29286		488.1
216	108	54	155	205	230		161.33		0.3673		29292		488.2
115	57	28	14	135	67		69.33		0.7281		29298		488.3
33	16	136	196	98	177		109.33		0.5712		29304		488.4
216	236	246	251	253	126		221.33		0.132		29310		488.5
191	95	175	215	235	117		171.33		0.3281		29316		488.6
186	221	238	119	59	29		142.0		0.4431		29322		488.7
142	71	163	81	40	148		107.5		0.5784		29328		488.8
202	101	50	25	140	198		119.33		0.532		29334		488.9
227	241	120	188	94	47		152.83		0.4007		29340		489.0
151	203	101	178	217	108		159.67		0.3739		29346		489.1
54	27	13	134	67	161		76.0		0.702		29352		489.2
208	104	52	154	77	38		105.5		0.5863		29358		489.3
19	9	4	2	129	64		37.83		0.8516		29364		489.4
160	80	168	212	106	181		151.17		0.4072		29370		489.5
218	237	118	187	221	110		181.83		0.2869		29376		489.6
183	91	173	214	235	117		168.83		0.3379		29382		489.7
186	221	238	119	59	157		163.33		0.3595		29388		489.8
206	103	179	89	44	150		128.5		0.4961		29394		489.9
75	37	18	9	132	194		77.5		0.6961		29400		490.0
225	112	184	220	110	55		151.0		0.4078		29406		490.1
155	205	230	243	249	124		201.0		0.2118		29412		490.2
62	31	15	7	131	65		51.83		0.7967		29418		490.3
160	80	40	148	202	101		121.83		0.5222		29424		490.4
178	89	44	22	139	197		111.5		0.5627		29430		490.5
98	49	24	140	70	163		90.67		0.6444		29436		490.6
81	168	84	170	213	106		137.0		0.4627		29442		490.7
181	218	109	54	155	205		153.67		0.3974		29448		490.8
230	243	121	60	158	207		169.83		0.334		29454		490.9
103	51	153	204	230	243		164.0		0.3569		29460		491.0
249	252	254	127	63	159		184.0		0.2784		29466		491.1
207	103	51	153	76	166		126.0		0.5059		29472		491.2
83	41	148	202	101	178		125.5		0.5078		29478		491.3
217	108	182	91	173	86		142.83		0.4399		29484		491.4
43	149	202	229	114	57		132.33		0.481		29490		491.5
156	78	39	19	137	196		104.17		0.5915		29496		491.6
98	49	24	12	134	67		64.0		0.749		29502		491.7
33	16	8	132	66	161		69.33		0.7281		29508		491.8
80	168	212	106	181	90		139.5		0.4529		29514		491.9
173	214	235	245	122	189		196.33		0.2301		29520		492.0
222	239	119	187	93	174		172.33		0.3242		29526		492.1
215	107	181	218	109	182		168.67		0.3386		29532		492.2
91	173	214	107	53	26		110.67		0.566		29538		492.3
13	6	3	1	0	128		25.17		0.9013		29544		492.4
192	96	176	88	172	214		156.33		0.3869		29550		492.5
235	245	122	189	94	175		176.67		0.3072		29556		492.6
215	235	117	186	221	238		202.0		0.2078		29562		492.7
247	123	61	158	79	167		139.17		0.4542		29568		492.8
83	169	212	234	117	58		145.5		0.4294		29574		492.9
29	142	71	35	145	72		82.33		0.6771		29580		493.0
164	82	41	20	138	69		85.67		0.6641		29586		493.1
162	209	104	52	154	205		147.67		0.4209		29592		493.2
102	51	153	204	102	179		131.83		0.483		29598		493.3
217	236	118	59	29	14		112.17		0.5601		29604		493.4
135	67	33	16	8	132		65.17		0.7444		29610		493.5
194	225	240	248	252	126		214.17		0.1601		29616		493.6
191	223	239	119	187	221		196.67		0.2288		29622		493.7
110	183	91	45	150	75		109.0		0.5725		29628		493.8
37	146	201	228	242	121		162.5		0.3627		29634		493.9
60	158	79	167	83	169		119.33		0.532		29640		494.0
84	170	213	106	53	154		130.0		0.4902		29646		494.1
77	166	211	233	244	122		175.5		0.3118		29652		494.2
61	30	15	135	67	33		56.83		0.7771		29658		494.3
16	8	132	66	33	144		66.5		0.7392		29664		494.4
200	228	114	185	92	46		144.17		0.4346		29670		494.5
23	139	197	98	177	216		141.67		0.4444		29676		494.6
108	54	27	13	134	195		88.5		0.6529		29682		494.7
97	48	24	12	134	67		63.67		0.7503		29688		494.8
161	208	232	116	58	157		155.33		0.3908		29694		494.9
78	39	19	137	68	34		62.5		0.7549		29700		495.0
145	200	100	178	89	172		147.33		0.4222		29706		495.1
