10 FRAME COLUMNS											AVERAGE		PBAG CHANCE		FRAMES PAST		SECONDS ELAPSED
159	207	103	179	89	172	214	235	117	186		166.1		0.3486		28740		479.0
93	174	87	171	213	234	117	58	29	14		119.0		0.5333		28750		479.17
7	3	1	0	128	64	160	80	168	212		82.3		0.6773		28760		479.33
234	245	122	189	94	175	215	235	245	250		200.4		0.2141		28770		479.5
253	254	255	127	63	31	15	135	67	161		136.1		0.4663		28780		479.67
208	232	244	250	125	190	95	47	151	203		174.5		0.3157		28790		479.83
229	114	57	28	142	71	35	17	136	68		89.7		0.6482		28800		480.0
162	209	104	180	218	109	54	155	205	230		162.6		0.3624		28810		480.17
243	249	124	190	223	111	55	155	77	166		159.3		0.3753		28820		480.33
211	233	244	250	125	190	95	175	87	43		165.3		0.3518		28830		480.5
149	74	37	18	9	132	194	97	176	88		97.4		0.618		28840		480.67
172	86	43	149	74	37	18	137	68	34		81.8		0.6792		28850		480.83
17	136	68	162	209	232	116	58	29	14		104.1		0.5918		28860		481.0
135	195	97	48	24	12	134	195	97	176		111.3		0.5635		28870		481.17
216	108	54	155	205	230	115	185	92	46		140.6		0.4486		28880		481.33
151	75	37	18	9	132	66	161	208	232		108.9		0.5729		28890		481.5
244	122	61	30	143	71	163	209	104	52		119.9		0.5298		28900		481.67
154	205	230	115	57	156	78	167	211	105		147.8		0.4204		28910		481.83
52	154	77	38	147	73	164	210	233	116		126.4		0.5043		28920		482.0
186	221	238	119	187	221	238	247	251	125		203.3		0.2027		28930		482.17
62	31	15	7	131	65	160	208	104	180		96.3		0.6224		28940		482.33
218	109	182	91	173	86	171	213	106	53		140.2		0.4502		28950		482.5
26	13	134	195	97	176	88	172	86	43		103.0		0.5961		28960		482.67
149	202	101	50	153	76	38	19	9	4		80.1		0.6859		28970		482.83
130	193	224	112	56	156	206	231	243	121		167.2		0.3443		28980		483.0
60	30	143	199	227	113	184	220	110	183		146.9		0.4239		28990		483.17
91	45	150	75	165	82	169	212	234	117		134.0		0.4745		29000		483.33
58	29	142	199	99	177	88	172	86	43		109.3		0.5714		29010		483.5
149	202	101	178	217	108	54	27	13	6		105.5		0.5863		29020		483.67
3	129	192	96	48	152	204	102	51	25		100.2		0.6071		29030		483.83
12	6	131	193	96	48	152	204	102	179		112.3		0.5596		29040		484.0
89	172	86	171	213	106	181	218	109	54		139.9		0.4514		29050		484.17
155	77	166	211	105	52	154	205	230	115		147.0		0.4235		29060		484.33
185	220	238	247	251	125	62	31	15	135		150.9		0.4082		29070		484.5
195	97	176	216	108	182	91	45	150	75		133.5		0.4765		29080		484.67
165	82	169	84	170	85	42	21	138	197		115.3		0.5478		29090		484.83
226	241	120	188	94	47	151	75	165	210		151.7		0.4051		29100		485.0
233	116	58	29	142	71	35	145	200	100		112.9		0.5573		29110		485.17
50	25	12	134	67	33	16	8	4	130		47.9		0.8122		29120		485.33
193	96	176	216	108	54	155	205	230	243		167.6		0.3427		29130		485.5
249	124	62	159	79	39	147	73	164	82		117.8		0.538		29140		485.67
169	212	234	117	186	93	46	151	75	165		144.8		0.4322		29150		485.83
82	41	20	138	197	226	113	184	92	174		126.7		0.5031		29160		486.0
215	235	117	58	29	14	135	195	97	176		127.1		0.5016		29170		486.17
216	108	182	219	109	182	91	173	86	171		153.7		0.3973		29180		486.33
213	234	117	58	29	142	199	99	49	24		116.4		0.5435		29190		486.5
140	70	35	145	200	228	242	249	124	62		149.5		0.4137		29200		486.67
31	15	135	195	225	240	120	60	158	79		125.8		0.5067		29210		486.83
39	19	9	4	2	129	64	160	208	232		86.6		0.6604		29220		487.0
244	122	189	222	239	247	251	253	126	191		208.4		0.1827		29230		487.17
95	175	87	43	21	138	197	226	113	184		127.9		0.4984		29240		487.33
220	238	119	187	93	46	23	139	197	98		136.0		0.4667		29250		487.5
49	152	204	102	51	25	140	70	35	145		97.3		0.6184		29260		487.67
72	36	146	73	36	18	9	132	66	161		74.9		0.7063		29270		487.83
80	168	84	42	21	10	133	194	225	112		106.9		0.5808		29280		488.0
56	28	142	199	99	177	216	108	54	155		123.4		0.5161		29290		488.17
205	230	115	57	28	14	135	67	33	16		90.0		0.6471		29300		488.33
136	196	98	177	216	236	246	251	253	126		193.5		0.2412		29310		488.5
191	95	175	215	235	117	186	221	238	119		179.2		0.2973		29320		488.67
59	29	142	71	163	81	40	148	202	101		103.6		0.5937		29330		488.83
50	25	140	198	227	241	120	188	94	47		133.0		0.4784		29340		489.0
151	203	101	178	217	108	54	27	13	134		118.6		0.5349		29350		489.17
67	161	208	104	52	154	77	38	19	9		88.9		0.6514		29360		489.33
4	2	129	64	160	80	168	212	106	181		110.6		0.5663		29370		489.5
218	237	118	187	221	110	183	91	173	214		175.2		0.3129		29380		489.67
235	117	186	221	238	119	59	157	206	103		164.1		0.3565		29390		489.83
179	89	44	150	75	37	18	9	132	194		92.7		0.6365		29400		490.0
225	112	184	220	110	55	155	205	230	243		173.9		0.318		29410		490.17
249	124	62	31	15	7	131	65	160	80		92.4		0.6376		29420		490.33
40	148	202	101	178	89	44	22	139	197		116.0		0.5451		29430		490.5
98	49	24	140	70	163	81	168	84	170		104.7		0.5894		29440		490.67
213	106	181	218	109	54	155	205	230	243		171.4		0.3278		29450		490.83
121	60	158	207	103	51	153	204	230	243		153.0		0.4		29460		491.0
249	252	254	127	63	159	207	103	51	153		161.8		0.3655		29470		491.17
76	166	83	41	148	202	101	178	217	108		132.0		0.4824		29480		491.33
182	91	173	86	43	149	202	229	114	57		132.6		0.48		29490		491.5
156	78	39	19	137	196	98	49	24	12		80.8		0.6831		29500		491.67
134	67	33	16	8	132	66	161	80	168		86.5		0.6608		29510		491.83
212	106	181	90	173	214	235	245	122	189		176.7		0.3071		29520		492.0
222	239	119	187	93	174	215	107	181	218		175.5		0.3118		29530		492.17
109	182	91	173	214	107	53	26	13	6		97.4		0.618		29540		492.33
3	1	0	128	192	96	176	88	172	214		107.0		0.5804		29550		492.5
235	245	122	189	94	175	215	235	117	186		181.3		0.289		29560		492.67
221	238	247	123	61	158	79	167	83	169		154.6		0.3937		29570		492.83
212	234	117	58	29	142	71	35	145	72		111.5		0.5627		29580		493.0
164	82	41	20	138	69	162	209	104	52		104.1		0.5918		29590		493.17
154	205	102	51	153	204	102	179	217	236		160.3		0.3714		29600		493.33
118	59	29	14	135	67	33	16	8	132		61.1		0.7604		29610		493.5
194	225	240	248	252	126	191	223	239	119		205.7		0.1933		29620		493.67
187	221	110	183	91	45	150	75	37	146		124.5		0.5118		29630		493.83
201	228	242	121	60	158	79	167	83	169		150.8		0.4086		29640		494.0
84	170	213	106	53	154	77	166	211	233		146.7		0.4247		29650		494.17
244	122	61	30	15	135	67	33	16	8		73.1		0.7133		29660		494.33
132	66	33	144	200	228	114	185	92	46		124.0		0.5137		29670		494.5
23	139	197	98	177	216	108	54	27	13		105.2		0.5875		29680		494.67
134	195	97	48	24	12	134	67	161	208		108.0		0.5765		29690		494.83
232	116	58	157	78	39	19	137	68	34		93.8		0.6322		29700		495.0
145	200	100	178	89	172	86	171	85	42		126.8		0.5027		29710		495.17
149	74	37	18	137	196	226	241	248	124		145.0		0.4314		29720		495.33
190	223	111	183	219	109	54	155	205	230		167.9		0.3416		29730		495.5
115	57	156	206	231	115	57	28	142	71		117.8		0.538		29740		495.67
163	209	232	244	250	253	126	63	31	15		158.6		0.378		29750		495.83
135	195	225	240	120	188	222	111	55	27		151.8		0.4047		29760		496.0
13	6	131	193	96	176	216	236	246	251		156.4		0.3867		29770		496.17
125	190	223	239	247	251	253	254	127	191		210.0		0.1765		29780		496.33
95	47	23	11	5	2	1	128	192	224		72.8		0.7145		29790		496.5
240	248	252	126	63	159	207	231	243	249		201.8		0.2086		29800		496.67
124	62	31	15	7	3	1	128	64	32		46.7		0.8169		29810		496.83
144	200	228	242	121	60	30	143	199	227		159.4		0.3749		29820		497.0
241	120	188	94	175	87	43	21	138	197		130.4		0.4886		29830		497.17
98	177	216	236	246	123	189	222	239	119		186.5		0.2686		29840		497.33
187	221	110	55	27	141	198	99	49	152		123.9		0.5141		29850		497.5
76	166	83	41	20	138	69	34	145	72		84.4		0.669		29860		497.67
164	210	233	116	186	221	238	247	251	253		211.9		0.169		29870		497.83
254	255	255	127	191	95	47	23	139	69		145.5		0.4294		29880		498.0
162	81	168	212	234	117	186	93	46	23		132.2		0.4816		29890		498.17
139	197	98	49	24	140	70	35	17	136		90.5		0.6451		29900		498.33
68	162	209	104	52	154	77	38	147	201		121.2		0.5247		29910		498.5
228	114	185	92	174	215	107	53	26	141		133.5		0.4765		29920		498.67
198	227	241	248	252	254	255	127	191	95		208.8		0.1812		29930		498.83
47	151	203	229	242	121	188	222	111	55		156.9		0.3847		29940		499.0
27	13	6	3	129	64	160	208	232	244		108.6		0.5741		29950		499.17
122	61	158	207	231	243	249	124	62	31		148.8		0.4165		29960		499.33
143	71	35	17	136	68	34	17	136	196		85.3		0.6655		29970		499.5
226	113	56	28	14	7	131	193	96	176		104.0		0.5922		29980		499.67
88	44	22	11	5	130	193	96	48	24		66.1		0.7408		29990		499.83
12	134	67	161	208	104	52	26	141	70		97.5		0.6176		30000		500.0
35	17	8	4	2	129	192	96	176	216		87.5		0.6569		30010		500.17
108	54	155	77	38	147	201	100	50	153		108.3		0.5753		30020		500.33
204	230	243	121	188	94	175	87	171	213		172.6		0.3231		30030		500.5
234	117	58	157	206	103	51	25	12	134		109.7		0.5698		30040		500.67
195	97	48	152	204	230	243	249	252	254		192.4		0.2455		30050		500.83
255	255	255	255	127	63	159	207	103	51		173.0		0.3216		30060		501.0
25	140	198	99	49	152	204	230	115	185		139.7		0.4522		30070		501.17
92	174	87	171	213	106	53	154	205	102		135.7		0.4678		30080		501.33
51	25	140	70	35	145	200	100	178	89		103.3		0.5949		30090		501.5
44	22	11	5	2	129	64	160	80	40		55.7		0.7816		30100		501.67
148	202	229	242	249	124	62	159	207	231		185.3		0.2733		30110		501.83
115	185	220	110	183	91	45	150	75	37		121.1		0.5251		30120		502.0
18	137	196	226	113	56	156	206	231	115		145.4		0.4298		30130		502.17
185	92	174	215	235	245	250	125	190	223		193.4		0.2416		30140		502.33
239	119	59	29	14	7	131	65	160	208		103.1		0.5957		30150		502.5
232	244	122	61	158	79	167	211	233	116		162.3		0.3635		30160		502.67
58	29	14	7	3	1	128	64	32	144		48.0		0.8118		30170		502.83
72	164	210	105	52	26	141	70	163	209		121.2		0.5247		30180		503.0
104	180	90	173	214	235	117	186	221	110		163.0		0.3608		30190		503.17
183	91	173	214	107	181	218	237	246	123		177.3		0.3047		30200		503.33
61	30	15	7	131	65	32	144	200	100		78.5		0.6922		30210		503.5
178	89	172	214	235	245	122	189	94	47		158.5		0.3784		30220		503.67
151	203	101	178	217	236	118	59	29	142		143.4		0.4376		30230		503.83
71	163	81	40	20	138	69	34	17	136		76.9		0.6984		30240		504.0
196	98	177	88	172	86	43	149	74	165		124.8		0.5106		30250		504.17
210	233	116	58	29	142	199	99	177	216		147.9		0.42		30260		504.33
108	54	27	141	198	99	49	24	12	6		71.8		0.7184		30270		504.5
3	1	0	128	192	96	48	24	140	198		83.0		0.6745		30280		504.67
227	241	120	60	30	143	199	227	113	184		154.4		0.3945		30290		504.83
92	46	151	75	37	146	73	36	18	137		81.1		0.682		30300		505.0
196	226	113	56	156	78	167	83	169	84		132.8		0.4792		30310		505.17
170	213	106	181	218	109	182	219	237	246		188.1		0.2624		30320		505.33
251	125	62	31	143	71	35	145	200	228		129.1		0.4937		30330		505.5
114	57	156	206	103	51	153	76	38	19		97.3		0.6184		30340		505.67
137	68	162	81	168	84	42	21	138	197		109.8		0.5694		30350		505.83
98	49	24	12	6	3	129	192	96	176		78.5		0.6922		30360		506.0
88	44	22	11	5	2	129	64	32	16		41.3		0.838		30370		506.17
8	132	194	225	240	120	60	30	143	199		135.1		0.4702		30380		506.33
227	113	56	28	14	135	67	33	144	200		101.7		0.6012		30390		506.5
100	50	153	204	230	115	185	92	46	151		132.6		0.48		30400		506.67
75	165	82	41	148	74	165	210	105	180		124.5		0.5118		30410		506.83
90	45	22	139	69	34	17	8	4	130		55.8		0.7812		30420		507.0
193	224	240	120	188	94	175	215	107	181		173.7		0.3188		30430		507.17
90	173	86	171	85	170	85	170	213	234		147.7		0.4208		30440		507.33
245	250	125	62	31	143	71	163	81	40		121.1		0.5251		30450		507.5
148	74	37	146	73	164	210	233	116	58		125.9		0.5063		30460		507.67
29	14	7	131	193	224	112	56	156	78		100.0		0.6078		30470		507.83
39	19	9	4	2	129	64	32	144	200		64.2		0.7482		30480		508.0
228	114	185	220	110	183	219	237	118	187		180.1		0.2937		30490		508.17
93	46	151	75	37	146	201	228	242	249		146.8		0.4243		30500		508.33
252	254	127	191	95	175	215	107	181	90		168.7		0.3384		30510		508.5
45	150	75	37	146	73	164	82	41	20		83.3		0.6733		30520		508.67
138	69	34	17	8	4	130	193	96	176		86.5		0.6608		30530		508.83
88	172	86	171	213	234	245	122	189	94		161.4		0.3671		30540		509.0
175	87	43	149	202	229	242	249	252	254		188.2		0.262		30550		509.17
127	63	159	79	167	83	169	84	170	85		118.6		0.5349		30560		509.33
170	85	170	85	170	213	106	53	26	13		109.1		0.5722		30570		509.5
6	3	129	192	96	176	88	172	86	43		99.1		0.6114		30580		509.67
21	10	133	66	161	80	40	148	202	229		109.0		0.5725		30590		509.83
242	249	252	126	191	223	239	119	187	93		192.1		0.2467		30600		510.0
46	151	75	37	146	73	164	210	233	244		137.9		0.4592		30610		510.17
250	125	62	31	143	199	99	177	88	172		134.6		0.4722		30620		510.33
86	43	21	138	69	162	209	104	52	154		103.8		0.5929		30630		510.5
77	38	19	137	196	98	177	88	172	86		108.8		0.5733		30640		510.67
43	21	10	133	194	225	112	56	156	206		115.6		0.5467		30650		510.83
231	115	185	220	110	183	219	237	246	123		186.9		0.2671		30660		511.0
61	30	143	71	35	17	8	132	194	225		91.6		0.6408		30670		511.17
240	248	252	254	255	255	255	127	191	223		230.0		0.098		30680		511.33
239	247	123	61	158	79	39	19	9	132		110.6		0.5663		30690		511.5
194	97	48	152	204	230	115	185	92	174		149.1		0.4153		30700		511.67
215	235	245	122	61	158	207	231	115	57		164.6		0.3545		30710		511.83
156	78	39	147	73	164	210	105	52	26		105.0		0.5882		30720		512.0
13	134	67	161	80	168	84	42	21	10		78.0		0.6941		30730		512.17
5	130	193	96	48	24	140	70	35	145		88.6		0.6525		30740		512.33
200	100	50	153	76	38	19	9	4	2		65.1		0.7447		30750		512.5
129	192	96	48	152	204	102	179	89	44		123.5		0.5157		30760		512.67
22	139	197	98	177	216	236	118	187	93		148.3		0.4184		30770		512.83
174	215	107	181	90	173	214	107	181	218		166.0		0.349		30780		513.0
109	182	219	109	54	27	13	6	3	129		85.1		0.6663		30790		513.17
192	224	112	184	220	110	55	27	141	70		133.5		0.4765		30800		513.33
163	209	104	52	154	77	166	211	105	180		142.1		0.4427		30810		513.5
90	173	86	43	149	202	101	50	153	204		125.1		0.5094		30820		513.67
102	51	25	12	134	195	97	48	24	140		82.8		0.6753		30830		513.83
198	227	241	248	252	126	191	223	239	119		206.4		0.1906		30840		514.0
59	157	78	167	83	41	148	202	101	178		121.4		0.5239		30850		514.17
217	236	246	123	189	94	47	151	75	165		154.3		0.3949		30860		514.33
82	41	148	74	37	146	73	164	82	41		88.8		0.6518		30870		514.5
20	10	5	2	1	0	0	128	64	32		26.2		0.8973		30880		514.67
144	72	164	82	169	84	42	149	74	165		114.5		0.551		30890		514.83
82	169	212	106	181	218	237	246	251	125		182.7		0.2835		30900		515.0
62	159	79	167	83	169	212	234	245	250		166.0		0.349		30910		515.17
125	190	95	47	151	203	101	50	25	12		99.9		0.6082		30920		515.33
134	67	33	144	200	100	178	217	108	182		136.3		0.4655		30930		515.5
91	173	86	171	213	234	245	122	61	158		155.4		0.3906		30940		515.67
207	103	51	153	204	102	51	153	204	230		145.8		0.4282		30950		515.83
115	57	28	14	7	3	129	64	160	208		78.5		0.6922		30960		516.0
104	52	154	77	166	211	233	116	58	157		132.8		0.4792		30970		516.17
78	39	147	73	164	82	169	212	106	53		112.3		0.5596		30980		516.33
154	77	38	147	73	36	18	9	4	130		68.6		0.731		30990		516.5
193	224	240	120	60	158	207	231	115	185		173.3		0.3204		31000		516.67
92	46	151	203	101	178	89	172	86	171		128.9		0.4945		31010		516.83
85	170	85	42	21	10	133	194	97	48		88.5		0.6529		31020		517.0
152	76	166	211	105	52	154	205	102	179		140.2		0.4502		31030		517.17
217	236	246	251	253	254	255	127	63	159		206.1		0.1918		31040		517.33
207	103	51	153	204	230	115	57	156	206		148.2		0.4188		31050		517.5
103	51	153	76	166	83	169	84	170	85		114.0		0.5529		31060		517.67
170	213	106	53	154	205	102	51	153	204		141.1		0.4467		31070		517.83
102	51	153	204	102	51	25	12	6	3		70.9		0.722		31080		518.0
1	0	0	128	192	96	48	152	204	102		92.3		0.638		31090		518.17
179	217	108	54	155	205	102	179	89	172		146.0		0.4275		31100		518.33
86	171	85	170	213	234	117	58	157	206		149.7		0.4129		31110		518.5
103	179	89	44	150	203	101	50	25	140		108.4		0.5749		31120		518.67
198	227	241	248	252	126	63	159	207	103		182.4		0.2847		31130		518.83
51	153	76	38	19	9	132	194	97	176		94.5		0.6294		31140		519.0
88	44	150	75	165	82	41	20	10	133		80.8		0.6831		31150		519.17
66	33	144	72	164	82	169	212	106	53		110.1		0.5682		31160		519.33
26	141	70	163	81	40	20	138	197	226		110.2		0.5678		31170		519.5
241	248	252	126	191	223	111	183	91	173		183.9		0.2788		31180		519.67
86	171	85	170	85	170	85	170	213	234		146.9		0.4239		31190		519.83
117	58	29	14	7	131	65	32	144	72		66.9		0.7376		31200		520.0
164	82	41	148	202	229	114	185	92	46		130.3		0.489		31210		520.17
23	139	197	226	241	248	124	62	31	15		130.6		0.4878		31220		520.33
7	131	65	32	16	8	132	194	97	176		85.8		0.6635		31230		520.5
216	108	54	155	205	102	51	153	76	38		115.8		0.5459		31240		520.67
147	73	164	82	41	148	74	165	210	105		120.9		0.5259		31250		520.83
52	26	13	6	131	65	32	144	72	36		57.7		0.7737		31260		521.0
146	201	228	242	249	124	62	159	207	103		172.1		0.3251		31270		521.17
179	217	236	118	187	93	174	87	43	21		135.5		0.4686		31280		521.33
10	133	194	97	48	152	204	230	243	121		143.2		0.4384		31290		521.5
60	158	207	231	243	249	252	254	255	255		216.4		0.1514		31300		521.67
127	63	31	15	135	195	97	176	216	236		129.1		0.4937		31310		521.83
246	123	61	158	79	167	211	233	116	186		158.0		0.3804		31320		522.0
93	46	23	11	5	130	193	96	176	88		86.1		0.6624		31330		522.17
172	214	107	181	218	237	118	187	221	110		176.5		0.3078		31340		522.33
55	27	141	198	227	113	184	92	174	87		129.8		0.491		31350		522.5
43	149	202	101	50	153	76	166	83	41		106.4		0.5827		31360		522.67
20	138	197	226	241	120	188	222	239	247		183.8		0.2792		31370		522.83
123	189	222	239	247	251	125	190	95	47		172.8		0.3224		31380		523.0
151	75	37	146	73	36	146	73	164	210		111.1		0.5643		31390		523.17
105	52	154	205	102	51	153	76	166	211		127.5		0.5		31400		523.33
233	244	122	61	158	207	231	115	57	28		145.6		0.429		31410		523.5
14	7	131	65	160	208	232	116	58	29		102.0		0.6		31420		523.67
142	71	163	209	104	52	26	13	6	3		78.9		0.6906		31430		523.83
1	128	64	32	16	136	68	162	81	40		72.8		0.7145		31440		524.0
20	10	133	66	161	80	168	84	42	149		91.3		0.642		31450		524.17
202	229	242	249	124	62	159	79	167	83		159.6		0.3741		31460		524.33
169	212	106	181	218	109	182	91	45	22		133.5		0.4765		31470		524.5
139	69	34	17	8	132	194	225	240	248		130.6		0.4878		31480		524.67
124	190	223	239	247	123	189	94	175	215		181.9		0.2867		31490		524.83
107	53	154	77	166	211	105	180	218	109		138.0		0.4588		31500		525.0
54	27	141	198	99	177	88	172	86	43		108.5		0.5745		31510		525.17
21	10	5	130	193	96	48	152	204	102		96.1		0.6231		31520		525.33
51	153	204	102	179	217	108	54	27	13		110.8		0.5655		31530		525.5
6	131	65	160	80	40	148	202	229	242		130.3		0.489		31540		525.67
121	60	30	143	199	227	113	56	156	78		118.3		0.5361		31550		525.83
167	83	41	148	202	229	114	185	220	238		162.7		0.362		31560		526.0
119	187	221	238	247	123	189	94	47	23		148.8		0.4165		31570		526.17
11	133	194	97	176	88	172	214	107	53		124.5		0.5118		31580		526.33
26	13	6	131	193	96	176	216	108	182		114.7		0.5502		31590		526.5
219	109	182	219	237	118	187	221	238	119		184.9		0.2749		31600		526.67
187	93	174	215	107	53	26	13	134	67		106.9		0.5808		31610		526.83
161	208	232	244	122	61	30	15	7	131		121.1		0.5251		31620		527.0
193	96	48	152	76	166	83	41	148	74		107.7		0.5776		31630		527.17
165	82	169	84	170	85	42	149	202	229		137.7		0.46		31640		527.33
242	249	124	190	223	111	183	91	173	214		180.0		0.2941		31650		527.5
235	245	250	125	190	95	47	151	75	37		145.0		0.4314		31660		527.67
18	9	4	130	65	160	208	232	116	186		112.8		0.5576		31670		527.83
221	110	55	155	205	102	179	217	236	118		159.8		0.3733		31680		528.0
59	29	142	199	99	49	24	12	134	67		81.4		0.6808		31690		528.17
161	208	232	244	122	189	94	47	23	139		145.9		0.4278		31700		528.33
197	98	177	216	108	182	91	45	150	203		146.7		0.4247		31710		528.5
101	50	153	76	166	83	169	212	234	245		148.9		0.4161		31720		528.67
250	253	126	63	31	143	199	99	177	216		155.7		0.3894		31730		528.83
108	182	91	45	150	75	37	18	137	68		91.1		0.6427		31740		529.0
162	81	40	148	202	229	242	249	124	190		166.7		0.3463		31750		529.17
223	239	247	123	189	222	239	247	123	61		191.3		0.2498		31760		529.33
